17-Nov-2016	ED269Z	5	82	50	1349	M	C Holmes
17-Nov-2016	ZK839T	5	258	30	16188	A	J Henry
17-Nov-2016	ED391K	6	254	30	-1	R	D Bailey
17-Nov-2016	JB300F	2	937	50	1309	M	B Mendez
18-Nov-2016	ED425Z	1	14	60	4572	A	G Gomez
18-Nov-2016	ED365E	1	355	70	399	M	V Bryan
18-Nov-2016	ED397P	4	43	30	1499	M	B Parks
18-Nov-2016	ED921S	1	406	40	5112	A	T Conner
19-Nov-2016	AM214V	2	193	40	949	M	L Cross
19-Nov-2016	JB554E	3	210	30	999	M	D Caudill
19-Nov-2016	ED893D	4	276	60	13752	A	S Edwards
20-Nov-2016	ED366L	3	338	40	949	M	C Badinter
22-Nov-2016	AM376U	3	340	50	899	M	C Schwartz
22-Nov-2016	ED140C	5	34	40	1424	M	C Zhi-hong
22-Nov-2016	JB472D	5	136	40	1424	M	J Hickey
22-Nov-2016	ED774P	2	916	30	1455	M	A Wilbur
22-Nov-2016	ZK106X	2	398	30	999	M	B Simpson
23-Nov-2016	ED457E	4	214	30	1499	M	L Collins
24-Nov-2016	ZK800T	3	861	30	1455	M	S Chapa
24-Nov-2016	ED899M	5	131	70	1199	M	M Newman
25-Nov-2016	ZK565I	5	624	30	1860	M	J Peterson
25-Nov-2016	ED637W	5	871	30	2182	M	A Haji
25-Nov-2016	ZK616X	3	868	40	1382	M	F Bello
27-Nov-2016	JB695J	5	16	60	1274	M	A Abrassart
28-Nov-2016	JB707A	2	426	40	949	M	C Drummond
28-Nov-2016	ZK402B	2	440	30	999	M	J Pizarro
28-Nov-2016	AM365Y	1	817	30	730	M	M Jenkins
28-Nov-2016	JB849W	5	378	30	1499	M	M Sumner
29-Nov-2016	ZK186J	4	256	30	16188	A	C Parks
29-Nov-2016	JB117J	5	510	40	1767	M	A Thompson
29-Nov-2016	ED336W	1	693	30	615	M	J Jyotiradha
30-Nov-2016	ED333U	5	568	50	1674	M	A Newsome
30-Nov-2016	AM700N	2	275	30	10788	A	L Rodrigue
30-Nov-2016	ZK522P	1	961	30	7884	A	A Quinn
30-Nov-2016	ZK120T	2	453	70	8628	A	N Minnick
30-Nov-2016	ZK435H	2	585	30	1235	M	L Mcwhorter
01-Dec-2016	ED637N	4	378	30	1499	M	C Fields
01-Dec-2016	ED820S	5	396	30	16188	A	M Zhi-chao
02-Dec-2016	ED661F	4	105	50	1349	M	H Dawson
02-Dec-2016	ED621D	2	236	30	999	M	C Mazinho
02-Dec-2016	ED603S	3	991	60	1236	M	L Catalan
03-Dec-2016	AM282H	4	829	60	1854	M	B Bah
03-Dec-2016	AM996Q	5	463	40	1424	M	H Phillips
03-Dec-2016	ZK264J	4	816	60	20016	A	T Farkas
03-Dec-2016	JB931S	3	378	50	9708	A	T Gagnon
03-Dec-2016	JB693D	5	872	30	2182	M	J Haywood
04-Dec-2016	JB506W	4	950	30	23556	A	R Martinez
04-Dec-2016	ED697N	8	152	30	-1	R	B Rose
04-Dec-2016	AM782H	5	528	30	1860	M	G Congo
04-Dec-2016	ED557I	2	22	50	899	M	I Basham
05-Dec-2016	JB210V	5	986	30	2182	M	S Ho
05-Dec-2016	AM332E	2	904	30	1455	M	Z Razmara
05-Dec-2016	JB946D	1	865	40	7476	A	N Castillo
06-Dec-2016	AM451O	1	892	30	730	M	S Hailemariam
07-Dec-2016	ZK324D	3	1108	30	-1	R	P Tello
07-Dec-2016	ZK860O	2	415	30	999	M	C Bowen
07-Dec-2016	JB384H	4	663	40	1767	M	M Boutron
08-Dec-2016	AM949T	4	876	60	1854	M	K Kucera
08-Dec-2016	ED857G	4	676	50	1674	M	K Simon
09-Dec-2016	JB942M	3	593	30	1235	M	M Patrick
11-Dec-2016	ZK602I	1	877	70	584	M	C Johnston
11-Dec-2016	JB570C	2	610	50	1111	M	J Banderas
11-Dec-2016	AM124M	2	735	30	13332	A	A Checa
12-Dec-2016	JB137P	4	744	50	1674	M	C Sanchis
12-Dec-2016	AM418E	1	269	40	474	M	H Harrison
12-Dec-2016	ED638L	5	288	30	16188	A	C Nicholas
12-Dec-2016	JB108C	2	870	40	1382	M	C Dupin
13-Dec-2016	ZK831G	3	162	30	999	M	J Novak
14-Dec-2016	ED114J	1	322	30	499	M	J Higgins
14-Dec-2016	ED396Z	1	682	40	584	M	U Haag
14-Dec-2016	JB145H	2	483	30	999	M	A Larson
15-Dec-2016	ZK614S	4	446	30	16188	A	P Smith
16-Dec-2016	JB582G	4	474	30	1499	M	V Taylor
16-Dec-2016	AM778E	4	149	70	1199	M	D Nwosu
17-Dec-2016	ZK445D	5	477	40	1424	M	L Chilavert
17-Dec-2016	ED132J	3	9	30	999	M	J Draper
18-Dec-2016	ZK508B	4	568	30	20088	A	G Baker
18-Dec-2016	JB217X	5	118	40	15372	A	S Tyler
19-Dec-2016	ZK526G	3	111	70	799	M	S Gabriel
19-Dec-2016	ZK549O	3	357	30	999	M	J Hill
19-Dec-2016	ED297A	2	306	50	899	M	M Mckenna
20-Dec-2016	JB778Z	3	577	30	1235	M	D Butler
20-Dec-2016	ZK870F	2	697	40	12660	A	S Salisbury
21-Dec-2016	AM330A	4	171	50	14568	A	C Armstrong
21-Dec-2016	ZK990T	3	173	40	10248	A	D Newton
22-Dec-2016	JB408K	5	718	70	1488	M	S Duran
23-Dec-2016	ED314M	2	576	60	1049	M	K Magi
24-Dec-2016	ZK444J	3	981	40	1382	M	L Carrier
25-Dec-2016	JB653P	3	622	40	1173	M	J Jensen
25-Dec-2016	JB890E	3	922	40	14916	A	A Aizazuddin
25-Dec-2016	ZK481L	1	533	30	6636	A	L Derrick
25-Dec-2016	ZK393L	1	971	40	693	M	M Mccormick
25-Dec-2016	JB724U	4	305	30	1499	M	E Winston
26-Dec-2016	ZK529N	1	953	50	7092	A	D Feher
26-Dec-2016	ED909Q	3	226	40	949	M	A Toth
26-Dec-2016	ED320Z	2	615	30	1235	M	J Garvey
